article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0815456022,0815456,Madison Slim Stretch Chino,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in extra-stretchy cotton twill with a zip fly, side pockets, a coin pocket and welt back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","Madison Slim Stretch Chino Trousers Garment Lower body Solid Dark Blue Dark Blue Trouser Menswear Menswear Contemporary Casual Trousers Chinos in extra-stretchy cotton twill with a zip fly, side pockets, a coin pocket and welt back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0815456022.jpg
0878987007,0878987,Wave relaxed new,274,Shorts,Garment Lower body,1010004,Check,12,Light Beige,1,Dusty Light,9,White,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Shorts in woven fabric. Relaxed fit with an elasticated, drawstring waist, zip fly and concealed hook-and-eye fastening. Side pockets and a welt back pocket.","Wave relaxed new Shorts Garment Lower body Check Light Beige Dusty Light White Shorts Menswear Menswear Contemporary Smart Shorts Shorts in woven fabric. Relaxed fit with an elasticated, drawstring waist, zip fly and concealed hook-and-eye fastening. Side pockets and a welt back pocket.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0878987007.jpg
0744306019,0744306,Rawley Slim Chino Trs,272,Trousers,Garment Lower body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Chinos in washed, stretch cotton twill with a zip fly, side pockets and welt back pockets. Slim fit which is relaxed over the thighs and tapers from the knees down for a relaxed, well-tailored look.","Rawley Slim Chino Trs Trousers Garment Lower body Solid Yellowish Brown Medium Dusty Brown Trouser Menswear Menswear Contemporary Smart Trousers Chinos in washed, stretch cotton twill with a zip fly, side pockets and welt back pockets. Slim fit which is relaxed over the thighs and tapers from the knees down for a relaxed, well-tailored look.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0744306019.jpg
0633242006,0633242,Amy cord skinny,272,Trousers,Garment Lower body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Trousers in stretch cotton corduroy with a concealed hook-and-eye fastener, zip fly, diagonal side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.","Amy cord skinny Trousers Garment Lower body Other structure Dark Blue Dark Blue Trouser Menswear Menswear Contemporary Smart Trousers Trousers in stretch cotton corduroy with a concealed hook-and-eye fastener, zip fly, diagonal side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0633242006.jpg
0857453002,0857453,JONES SLIM 5PKT,274,Shorts,Garment Lower body,1010016,Solid,08,Dark Grey,4,Dark,5,Black,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"5-pocket shorts in cotton twill with a regular waist, slightly lower crotch and zip fly and button.","JONES SLIM 5PKT Shorts Garment Lower body Solid Dark Grey Dark Black Shorts Menswear Menswear Contemporary Smart Shorts 5-pocket shorts in cotton twill with a regular waist, slightly lower crotch and zip fly and button.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0857453002.jpg
0673707004,0673707,Hunter,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Joggers in sturdy stretch cotton twill with a regular, elasticated drawstring waist, fake fly, side pockets, welt back pockets with a button and tapered legs with elasticated hems.","Hunter Trousers Garment Lower body Solid Greenish Khaki Dark Khaki green Trouser Menswear Menswear Contemporary Casual Trousers Joggers in sturdy stretch cotton twill with a regular, elasticated drawstring waist, fake fly, side pockets, welt back pockets with a button and tapered legs with elasticated hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/067/0673707004.jpg
0764110001,0764110,Chester slim trs,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a slub-weave cotton blend with an extended waistband, concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","Chester slim trs Trousers Garment Lower body Solid Dark Blue Dark Blue Trouser Menswear Menswear Men Suits & Tailoring Trousers Suit trousers in a slub-weave cotton blend with an extended waistband, concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0764110001.jpg
0474461050,0474461,Evert Slim Shorts,274,Shorts,Garment Lower body,1010016,Solid,43,Dark Red,2,Medium Dusty,13,Brown,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Chino shorts in washed cotton poplin with a zip fly, side pockets, welt back pockets with a button and legs with creases.","Evert Slim Shorts Shorts Garment Lower body Solid Dark Red Medium Dusty Brown Shorts Menswear Menswear Contemporary Smart Shorts Chino shorts in washed cotton poplin with a zip fly, side pockets, welt back pockets with a button and legs with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0474461050.jpg
0798972007,0798972,Bruce skinny 5 pkt fancy,272,Trousers,Garment Lower body,1010017,Stripe,09,Black,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"5-pocket trousers in stretch cotton twill with a regular waist, zip fly and skinny legs.","Bruce skinny 5 pkt fancy Trousers Garment Lower body Stripe Black Dark Black Trouser Menswear Menswear Contemporary Smart Trousers 5-pocket trousers in stretch cotton twill with a regular waist, zip fly and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/079/0798972007.jpg
0478992010,0478992,Jones Denim Slim Shorts,274,Shorts,Garment Lower body,1010023,Denim,06,Light Grey,1,Dusty Light,12,Grey,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Long, 5-pocket denim shorts with a regular waist, zip fly and button, slightly lower crotch and slim legs.","Jones Denim Slim Shorts Shorts Garment Lower body Denim Light Grey Dusty Light Grey Shorts Menswear Menswear Contemporary Smart Shorts Long, 5-pocket denim shorts with a regular waist, zip fly and button, slightly lower crotch and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0478992010.jpg
0759597001,0759597,Nick muscle fit trs,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets and legs with creases. Muscle fit – a fit designed to showcase the body’s physique. Slightly shorter legs that are close-fitting at the thighs and knees and taper to the hems to create a flattering silhouette.","Nick muscle fit trs Trousers Garment Lower body Solid Black Dark Black Trouser S&T Menswear Menswear Men Suits & Tailoring Trousers Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets and legs with creases. Muscle fit – a fit designed to showcase the body’s physique. Slightly shorter legs that are close-fitting at the thighs and knees and taper to the hems to create a flattering silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0759597001.jpg
0606395022,0606395,Arjen or Trey,272,Trousers,Garment Lower body,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.","Arjen or Trey Trousers Garment Lower body Solid Dark Grey Dark Grey Trouser Menswear Menswear Contemporary Casual Trousers Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0606395022.jpg
0798972014,0798972,Bruce skinny 5 pkt fancy,272,Trousers,Garment Lower body,1010004,Check,09,Black,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"5-pocket trousers in stretch cotton twill with a regular waist, zip fly and skinny legs.","Bruce skinny 5 pkt fancy Trousers Garment Lower body Check Black Dark Black Trouser Menswear Menswear Contemporary Smart Trousers 5-pocket trousers in stretch cotton twill with a regular waist, zip fly and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/079/0798972014.jpg
0551080009,0551080,Longsleeve Tee,255,T-shirt,Garment Upper body,1010018,Treatment,09,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Long-sleeved top in thin, printed cotton jersey with ribbed cuffs.","Longsleeve Tee T-shirt Garment Upper body Treatment Black Dark Black Jersey Fancy Menswear Menswear Contemporary Street Jersey Fancy Long-sleeved top in thin, printed cotton jersey with ribbed cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0551080009.jpg
0722475009,0722475,FRAME Easy Iron TVP,259,Shirt,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Long-sleeved shirt in woven fabric with an easy-iron finish. Turn-down collar, classic front, darts and a yoke at the back, narrow cuffs with adjustable buttoning, and a rounded hem. Slim fit with narrow shoulders and a tapered waist.","FRAME Easy Iron TVP Shirt Garment Upper body Solid Dark Pink Dark Red Shirt S&T Menswear Menswear Men Suits & Tailoring Shirts Long-sleeved shirt in woven fabric with an easy-iron finish. Turn-down collar, classic front, darts and a yoke at the back, narrow cuffs with adjustable buttoning, and a rounded hem. Slim fit with narrow shoulders and a tapered waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0722475009.jpg
0658329008,0658329,ARTICHOKE SLIM FIT POLO,257,Polo shirt,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,Short-sleeved polo shirt in stretch cotton jersey with a collar and button placket. Slim fit.,ARTICHOKE SLIM FIT POLO Polo shirt Garment Upper body Placement print Black Dark Black Jersey Fancy Menswear Menswear Contemporary Smart Jersey Fancy Short-sleeved polo shirt in stretch cotton jersey with a collar and button placket. Slim fit.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0658329008.jpg
0650539001,0650539,CA Poplin,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in premium cotton poplin with a cutaway collar and French front. Long sleeves with adjustable buttoning at the cuffs, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.","CA Poplin Shirt Garment Upper body Solid White Light White Shirt Menswear Menswear Men Suits & Tailoring Shirts Shirt in premium cotton poplin with a cutaway collar and French front. Long sleeves with adjustable buttoning at the cuffs, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0650539001.jpg
0736769013,0736769,Parker tanktop,253,Vest top,Garment Upper body,1010017,Stripe,09,Black,4,Dark,5,Black,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,Vest top in cotton jersey with a print motif.,Parker tanktop Vest top Garment Upper body Stripe Black Dark Black Jersey Fancy Menswear Menswear Contemporary Casual Jersey Fancy Vest top in cotton jersey with a print motif.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0736769013.jpg
0782616015,0782616,FORTUNA TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,T-shirt in soft cotton jersey.,FORTUNA TEE T-shirt Garment Upper body All over pattern White Light White Jersey Fancy Menswear Menswear Contemporary Smart Jersey Fancy T-shirt in soft cotton jersey.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0782616015.jpg
0818775002,0818775,R-Neck Allington L/S,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Round-necked T-shirt in premium cotton jersey.,R-Neck Allington L/S T-shirt Garment Upper body Solid Dark Blue Dark Blue Knitwear Menswear Menswear Men Suits & Tailoring Knitwear Round-necked T-shirt in premium cotton jersey.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0818775002.jpg
0805137002,0805137,Mandarin Daniel,259,Shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a premium cotton dobby weave with a grandad collar, French front and yoke at the back. Long sleeves with buttoned cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette.","Mandarin Daniel Shirt Garment Upper body Solid Light Blue Light Blue Shirt Menswear Menswear Men Suits & Tailoring Shirts Shirt in a premium cotton dobby weave with a grandad collar, French front and yoke at the back. Long sleeves with buttoned cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0805137002.jpg
0824386002,0824386,PEBBLE cotton/cashmere,252,Sweater,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Long-sleeved jumper in a soft, fine cotton knit containing some cashmere with ribbing around the neckline, cuffs and hem.","PEBBLE cotton/cashmere Sweater Garment Upper body Melange Light Grey Dusty Light Grey Knitwear Menswear Menswear Men Suits & Tailoring Knitwear Long-sleeved jumper in a soft, fine cotton knit containing some cashmere with ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/082/0824386002.jpg
